,ID,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
19224,98000870,1060000.0,4,3.5,4460.0,16271.0,2.0,2,10,4460.0,0,17,47.5862,-121.97,4540.0,17122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19225,9211500230,263000.0,4,2.75,1830.0,7315.0,1.0,0,7,1250.0,580,39,47.2989,-122.38,1730.0,7208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19226,3600600065,279950.0,3,1.5,1520.0,7200.0,1.0,0,7,1160.0,360,28,47.3855,-122.302,1460.0,7200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19227,7177300090,395000.0,3,1.5,1080.0,2940.0,1.5,0,7,1080.0,0,98,47.6832,-122.304,1400.0,4930,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19228,6664900410,252500.0,3,2.0,1900.0,8002.0,1.0,0,7,1900.0,0,27,47.2909,-122.352,1900.0,6086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19229,1853000530,1129575.0,4,3.75,5300.0,37034.0,2.0,0,10,5300.0,0,29,47.7283,-122.076,3730.0,37034,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19230,3751604653,205000.0,3,1.0,1370.0,10708.0,1.0,0,7,1370.0,0,49,47.2769,-122.264,1770.0,14482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19231,8563001130,654000.0,5,2.5,2960.0,8968.0,1.0,0,8,1640.0,1320,53,47.6233,-122.102,1890.0,9077,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19232,1324079029,200000.0,3,1.0,960.0,213008.0,1.0,0,6,960.0,0,85,47.5621,-121.862,1520.0,57499,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19233,1236300214,700000.0,3,2.5,2190.0,7982.0,2.0,0,8,2190.0,0,14,47.6869,-122.187,2090.0,8888,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19234,2525049086,1129575.0,4,3.25,3990.0,18115.0,2.0,0,10,3990.0,0,29,47.6177,-122.229,3450.0,16087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19235,8822900115,306000.0,2,1.75,1200.0,2622.0,1.0,0,7,800.0,400,62,47.7175,-122.292,1310.0,1926,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19236,3832080610,270000.0,3,2.5,1780.0,5015.0,2.0,0,7,1780.0,0,8,47.3352,-122.052,2010.0,5250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19237,1657300450,340000.0,3,2.25,2630.0,9916.0,2.0,0,9,2630.0,0,30,47.3314,-122.202,2470.0,10810,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19238,1151100035,450000.0,4,2.5,2300.0,19250.0,1.0,0,7,2300.0,0,63,47.4793,-121.776,1460.0,19250,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19239,3876311490,580000.0,4,2.75,3210.0,6825.0,1.0,0,7,1810.0,1400,43,47.7338,-122.169,1840.0,8000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19240,9297300590,435000.0,4,1.75,2290.0,4400.0,1.0,3,7,1290.0,1000,59,47.5698,-122.375,1820.0,4000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19241,3260350100,690000.0,4,2.5,2780.0,4688.0,2.0,0,9,2780.0,0,15,47.5225,-122.156,3000.0,6029,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19242,3886902615,720000.0,4,2.5,2650.0,11520.0,2.0,0,8,2110.0,540,30,47.683,-122.187,2000.0,7680,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19243,2193300620,403000.0,3,2.25,1840.0,13020.0,1.0,0,8,1390.0,450,38,47.6923,-122.095,2210.0,13020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19244,7016100120,440000.0,3,2.75,1560.0,7392.0,1.0,0,7,1030.0,530,46,47.7382,-122.182,1870.0,7520,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19245,8857600220,178500.0,3,1.0,1200.0,8470.0,1.0,0,7,1200.0,0,57,47.3864,-122.287,1200.0,7952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19246,1645000580,270000.0,4,2.5,1900.0,8282.0,1.0,0,7,1900.0,0,50,47.2089,-122.003,1420.0,8350,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19247,4337600205,129888.0,2,1.0,710.0,9900.0,1.0,0,6,710.0,0,75,47.479,-122.339,1070.0,9900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19248,1545805730,260000.0,3,1.75,1360.0,15210.0,1.0,0,7,1360.0,0,31,47.3657,-122.047,1610.0,7800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19249,8650100120,339950.0,5,2.5,2990.0,7292.0,2.0,0,8,2990.0,0,28,47.3604,-122.091,2150.0,8190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19250,4047200820,250000.0,3,1.0,1640.0,26127.0,2.0,0,6,1640.0,0,43,47.7656,-121.905,1620.0,25788,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19251,1822059156,680000.0,3,3.5,3650.0,103672.0,1.0,0,10,2050.0,1600,7,47.4002,-122.217,2550.0,16140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19252,8812401450,660000.0,10,3.0,2920.0,3745.0,2.0,0,7,1860.0,1060,105,47.6635,-122.32,1810.0,3745,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19253,1854750090,1129575.0,3,3.5,3680.0,11491.0,2.0,2,10,3680.0,0,19,47.5647,-122.128,3710.0,10030,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19254,6071200455,550000.0,3,2.0,1830.0,9152.0,1.0,0,8,1830.0,0,59,47.5531,-122.181,1770.0,9220,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19255,6790200110,675000.0,5,2.75,2570.0,12906.0,2.0,0,8,2570.0,0,31,47.5814,-122.05,2580.0,12927,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19256,6710100131,981000.0,3,3.25,2730.0,9588.0,2.0,1,10,1900.0,830,34,47.6339,-122.09,2730.0,12736,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19257,8856004415,168000.0,3,1.0,1150.0,8000.0,1.5,0,6,1150.0,0,105,47.2749,-122.252,1170.0,9600,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19258,3276940100,1000000.0,4,3.0,4260.0,18687.0,2.0,0,10,4260.0,0,22,47.5874,-121.982,3490.0,16772,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19259,9407100300,320000.0,3,1.0,1260.0,9600.0,1.0,0,7,1260.0,0,48,47.4444,-121.762,1530.0,9790,21,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19260,1224049095,959000.0,6,3.25,4440.0,17424.0,1.0,1,9,2220.0,2220,59,47.5791,-122.23,2660.0,10768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19261,7899800586,372000.0,4,1.0,2300.0,7680.0,1.0,0,7,1270.0,1030,59,47.524,-122.359,1840.0,5120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19262,2607730110,391500.0,3,2.5,1920.0,9625.0,2.0,0,8,1920.0,0,25,47.4876,-121.8,1920.0,10343,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19263,1781500180,390000.0,2,1.0,1080.0,4725.0,1.5,0,7,1080.0,0,74,47.5275,-122.381,1520.0,4961,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19264,2341800195,302000.0,2,1.0,890.0,5000.0,1.0,0,6,890.0,0,71,47.5526,-122.287,1160.0,5000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19265,52000067,495000.0,3,3.5,1650.0,1577.0,2.0,0,7,1100.0,550,6,47.6302,-122.344,1580.0,1280,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19266,1972202023,504500.0,3,2.5,1820.0,1545.0,3.0,2,8,1640.0,180,20,47.6523,-122.346,1440.0,1290,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19267,2919700540,555000.0,4,1.75,2320.0,4800.0,1.5,0,7,2170.0,150,100,47.6893,-122.365,1390.0,4800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19268,6613000375,1129575.0,4,3.5,3260.0,5000.0,2.0,0,9,2630.0,630,81,47.6598,-122.273,2600.0,5000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19269,2391600735,550000.0,3,1.5,1730.0,5750.0,1.0,0,7,1250.0,480,71,47.5645,-122.397,1370.0,5750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19270,1337300145,1129575.0,4,2.5,3320.0,8325.0,2.5,0,10,3320.0,0,113,47.6263,-122.314,3680.0,6050,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19271,9164100035,655000.0,1,1.0,1660.0,5422.0,1.0,0,7,830.0,830,110,47.6821,-122.388,1100.0,5356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19272,821069025,685000.0,3,2.5,3290.0,90796.0,2.0,0,10,3290.0,0,26,47.3154,-122.079,2700.0,55023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19273,1566100555,721000.0,4,2.0,2280.0,8339.0,1.0,0,7,1220.0,1060,64,47.6986,-122.297,1970.0,8340,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19274,2397100705,1129575.0,4,4.25,3650.0,5328.0,1.5,0,9,2330.0,1320,111,47.63800000000001,-122.362,1710.0,3600,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19275,822069066,365000.0,4,2.5,1620.0,219542.0,2.0,0,7,1620.0,0,38,47.4014,-122.069,2240.0,217800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19276,3834000820,458000.0,3,2.0,2020.0,8555.0,1.0,0,7,1220.0,800,61,47.7278,-122.287,1600.0,8148,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19277,1432700880,280000.0,2,1.0,1150.0,12861.0,1.0,0,6,1150.0,0,59,47.4493,-122.171,1170.0,7574,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19278,3658700395,628000.0,4,1.75,1940.0,3060.0,1.0,0,7,1000.0,940,107,47.6786,-122.317,1320.0,3060,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19279,1564000410,781500.0,4,2.5,3440.0,6332.0,2.0,0,10,3440.0,0,17,47.5347,-122.155,3310.0,6528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19280,984100450,295000.0,3,1.75,2000.0,7560.0,1.0,0,7,1300.0,700,50,47.4346,-122.171,1900.0,8301,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19281,4449800063,435000.0,2,1.0,750.0,2786.0,1.0,0,7,750.0,0,71,47.6892,-122.393,1700.0,4653,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19282,7694600201,300000.0,3,1.75,1420.0,7200.0,1.0,0,7,1000.0,420,39,47.5069,-122.367,1550.0,8640,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19283,844001145,208500.0,2,1.0,880.0,4814.0,1.0,0,5,880.0,0,112,47.3107,-121.999,1010.0,6160,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19284,8682281960,930000.0,2,2.5,2680.0,11214.0,1.0,0,9,2680.0,0,12,47.7078,-122.019,2305.0,6908,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19285,1604600790,316000.0,2,2.0,860.0,3000.0,1.0,0,6,860.0,0,112,47.5633,-122.288,1290.0,3500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19286,1796380330,249900.0,3,2.0,1310.0,6738.0,1.0,0,7,1310.0,0,28,47.3694,-122.083,1290.0,8067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19287,3416600490,675000.0,3,2.25,1780.0,4252.0,2.0,0,8,1540.0,240,29,47.6004,-122.292,2220.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19288,3904901520,447000.0,3,2.25,1440.0,4667.0,2.0,0,7,1440.0,0,33,47.5662,-122.017,1610.0,4756,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19289,1556200155,675000.0,3,2.0,1510.0,3817.0,1.5,0,8,1510.0,0,113,47.6088,-122.294,1510.0,3817,22,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
19290,567000401,546000.0,4,2.5,2100.0,1397.0,3.0,0,8,1580.0,520,10,47.5928,-122.295,1490.0,1201,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19291,6450300673,310000.0,3,2.0,1310.0,1361.0,3.0,0,7,1310.0,0,15,47.7337,-122.343,1370.0,1608,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19292,4440400155,190000.0,3,1.0,1280.0,5100.0,1.0,0,7,880.0,400,57,47.5035,-122.259,1360.0,6120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19293,2450000165,650000.0,3,1.5,1320.0,8114.0,1.0,0,8,1320.0,0,67,47.5827,-122.195,2110.0,8114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19294,9828701605,585000.0,3,2.5,1740.0,2350.0,2.0,0,8,1130.0,610,23,47.6207,-122.297,1740.0,3201,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19295,856000985,1129575.0,4,2.5,2910.0,7364.0,2.0,0,10,2910.0,0,15,47.6906,-122.213,2480.0,8400,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19296,7504100360,565000.0,4,2.5,2500.0,12090.0,1.0,0,9,2500.0,0,35,47.6346,-122.045,3380.0,12760,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19297,7883606725,174900.0,3,1.0,1100.0,6000.0,1.5,0,6,1100.0,0,92,47.5279,-122.318,960.0,5880,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19298,2926049564,360000.0,3,2.25,1381.0,1180.0,3.0,0,8,1381.0,0,11,47.71100000000001,-122.32,1381.0,1180,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19299,7418700040,234000.0,3,1.0,960.0,9624.0,1.0,0,7,960.0,0,65,47.7758,-122.301,1540.0,9624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19300,3756900027,575000.0,8,3.0,3840.0,15990.0,1.0,0,7,2530.0,1310,57,47.7111,-122.211,1380.0,8172,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19301,7237300610,315000.0,3,2.5,2200.0,5954.0,2.0,0,7,2200.0,0,14,47.3709,-122.125,2200.0,5046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,1312900180,225000.0,3,1.0,1250.0,7820.0,1.0,0,7,1250.0,0,51,47.3397,-122.291,1300.0,7920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,3824100211,370000.0,3,1.5,2380.0,14500.0,1.0,0,7,1850.0,530,57,47.7714,-122.256,1830.0,13600,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19304,455000395,606000.0,3,1.0,1500.0,3920.0,1.0,0,7,1000.0,500,71,47.6718,-122.359,1640.0,4017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19305,2472950120,272500.0,3,2.0,1410.0,7622.0,1.0,0,7,1410.0,0,35,47.4273,-122.147,1830.0,8330,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19306,7977201709,475000.0,3,1.75,1680.0,3420.0,1.0,0,7,960.0,720,26,47.6855,-122.291,1680.0,4080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19307,5095400040,270000.0,3,1.0,1500.0,13500.0,1.0,0,7,1500.0,0,50,47.4666,-122.072,1350.0,13680,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19308,2324039152,624000.0,4,1.75,2710.0,9216.0,1.0,0,8,1440.0,1270,57,47.5523,-122.379,1960.0,6350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19309,1442300035,355000.0,3,1.75,1730.0,7416.0,1.5,0,7,1730.0,0,64,47.76,-122.349,1390.0,6490,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19310,6145601725,345000.0,3,1.0,960.0,3844.0,1.0,0,7,960.0,0,46,47.7027,-122.346,1020.0,3844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19311,7137950210,342000.0,4,2.5,2380.0,7792.0,2.0,0,8,2380.0,0,25,47.3273,-122.173,2260.0,7378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19312,2720069019,316000.0,3,1.75,1120.0,98445.0,1.5,2,7,1120.0,0,101,47.1853,-122.017,1620.0,34200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19313,1560920040,539950.0,4,2.5,2960.0,37430.0,2.0,0,9,2960.0,0,28,47.3988,-122.023,2800.0,36384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19314,7812801785,221347.0,3,2.0,1580.0,6655.0,1.0,0,6,790.0,790,74,47.4927,-122.248,1090.0,6655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19315,8860500300,330000.0,3,2.5,1870.0,4657.0,2.0,0,8,1870.0,0,18,47.4615,-122.214,2290.0,4795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19316,6142100090,279000.0,4,2.5,1810.0,13000.0,1.0,0,8,1470.0,340,41,47.2202,-121.993,1850.0,13000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19317,4083302225,850000.0,4,3.0,2550.0,3784.0,1.5,0,8,1750.0,800,118,47.6559,-122.338,2100.0,4560,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19318,2591700037,746000.0,3,1.75,1910.0,12321.0,1.0,0,7,1100.0,810,66,47.5995,-122.198,1910.0,11761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19319,5458300580,478000.0,2,2.0,1200.0,1867.0,1.0,0,7,600.0,600,94,47.627,-122.345,1790.0,2221,19,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19320,3362400650,820000.0,4,2.75,2420.0,4635.0,1.5,0,7,2420.0,0,113,47.682,-122.347,1590.0,3150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19321,5553300375,1129575.0,3,3.5,3080.0,6495.0,2.0,3,10,2530.0,550,22,47.6321,-122.393,4120.0,8620,11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19322,2024059111,820000.0,3,3.0,3850.0,38830.0,2.0,1,10,3850.0,0,18,47.5535,-122.191,2970.0,14050,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19323,6649900090,887000.0,3,2.0,3000.0,22040.0,2.0,2,8,2470.0,530,76,47.7745,-122.368,2600.0,7947,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19324,3356403400,159000.0,3,1.0,1360.0,20000.0,1.0,0,7,1360.0,0,65,47.2861,-122.253,1530.0,9997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19325,2771604190,824000.0,7,4.25,3670.0,4000.0,2.0,1,8,2800.0,870,54,47.6375,-122.388,2010.0,4000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19326,6638900265,812000.0,4,2.5,2270.0,5000.0,2.0,0,9,2270.0,0,4,47.6916,-122.37,1210.0,5000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19327,8731960540,242000.0,4,2.5,1750.0,11400.0,2.0,0,7,1750.0,0,43,47.3149,-122.386,1890.0,9024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19328,7853301400,625000.0,4,2.5,3550.0,8048.0,2.0,0,9,3550.0,0,11,47.5422,-121.888,3920.0,7871,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19329,123039176,399888.0,4,1.0,2370.0,30200.0,1.5,0,7,1570.0,800,70,47.5108,-122.366,1640.0,9719,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19330,4178500150,289000.0,3,2.25,1670.0,6600.0,2.0,0,7,1670.0,0,28,47.3604,-122.089,1670.0,6801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19331,7702600930,400000.0,3,2.0,1860.0,12944.0,1.0,0,9,1860.0,0,16,47.4298,-122.102,2500.0,29279,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19332,3892500150,1129575.0,3,2.5,4460.0,26027.0,2.0,0,10,4460.0,0,26,47.6573,-122.173,3770.0,26027,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19333,6021500970,345000.0,2,1.0,1080.0,4000.0,1.0,0,7,1080.0,0,78,47.6902,-122.387,1530.0,4240,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19334,6021500970,874950.0,2,1.0,1080.0,4000.0,1.0,0,7,1080.0,0,78,47.6902,-122.387,1530.0,4240,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19335,9136100056,875000.0,3,2.75,2280.0,4280.0,1.0,0,7,1280.0,1000,101,47.6685,-122.335,1650.0,4280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19336,205000120,628990.0,4,2.5,2540.0,32647.0,2.0,0,9,2540.0,0,22,47.6324,-121.988,2740.0,32647,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19337,3019300090,535000.0,2,3.5,2560.0,5000.0,1.0,0,6,1280.0,1280,74,47.6681,-122.368,1390.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19338,5492200090,770126.0,4,2.75,2390.0,9300.0,1.0,0,8,1430.0,960,39,47.6035,-122.206,1910.0,9348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19339,1777600900,710000.0,4,2.5,2870.0,8995.0,1.0,0,8,1870.0,1000,50,47.5678,-122.128,2670.0,9672,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19340,9297301050,465000.0,3,1.75,1510.0,4800.0,1.0,2,7,860.0,650,93,47.5667,-122.372,1510.0,4800,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19341,5745600040,359000.0,3,1.75,2200.0,11520.0,1.0,0,7,2200.0,0,66,47.7659,-122.341,1690.0,8038,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19342,2114700090,151000.0,2,0.75,720.0,5040.0,1.0,0,4,720.0,0,69,47.5323,-122.347,1290.0,4120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,2597530650,820000.0,3,2.5,2970.0,9600.0,2.0,0,9,2970.0,0,24,47.5422,-122.132,2970.0,9707,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19344,1099600620,160000.0,3,1.5,960.0,6497.0,1.0,0,7,960.0,0,48,47.3018,-122.378,1160.0,7080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19345,3693901720,535000.0,4,1.75,1420.0,5000.0,1.5,0,7,1420.0,0,73,47.6771,-122.397,1490.0,5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19346,7417100123,365000.0,3,2.25,1800.0,9010.0,1.0,0,7,1300.0,500,43,47.7722,-122.312,1950.0,10240,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19347,8691410730,708000.0,4,2.5,3090.0,5600.0,2.0,0,9,3090.0,0,13,47.597,-121.979,3080.0,5788,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19348,3832300090,215000.0,3,1.0,1200.0,7280.0,1.0,0,7,1200.0,0,51,47.3724,-122.277,1200.0,8400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19349,2525049113,1129575.0,4,3.5,4065.0,18713.0,2.0,0,10,4065.0,0,31,47.6209,-122.237,3070.0,18713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19350,1523059103,390000.0,4,2.5,2570.0,22215.0,2.0,0,7,2570.0,0,60,47.4833,-122.157,2460.0,6533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19351,3187600100,570000.0,3,2.0,1530.0,5401.0,1.0,0,7,1530.0,0,81,47.68600000000001,-122.304,1640.0,5467,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19352,1628700107,383000.0,3,1.75,1500.0,13430.0,1.0,0,7,1500.0,0,41,47.7527,-122.082,1500.0,13430,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19353,1152700120,370000.0,4,3.0,2490.0,5706.0,2.0,0,9,2490.0,0,13,47.3509,-122.165,2650.0,5880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19354,808300180,454000.0,4,2.5,3040.0,12522.0,2.0,0,7,3040.0,0,18,47.7247,-121.959,2490.0,9742,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19355,3585300194,1129575.0,5,3.25,4140.0,32700.0,1.0,4,10,2190.0,1950,45,47.7633,-122.369,3220.0,22077,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19356,3342700610,371000.0,4,1.75,1690.0,10854.0,1.0,0,7,1690.0,0,41,47.5241,-122.199,2390.0,7000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19357,7376300085,530000.0,3,1.75,1430.0,10350.0,1.0,0,7,1430.0,0,59,47.6353,-122.123,1890.0,10350,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19358,6204000040,608000.0,4,2.75,2490.0,9714.0,1.0,0,8,1400.0,1090,35,47.7496,-122.201,2060.0,15300,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19359,3992700475,450000.0,3,1.75,1350.0,7200.0,1.0,0,7,1350.0,0,64,47.713,-122.284,1100.0,7200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19360,9510920120,780000.0,4,2.5,3140.0,14421.0,2.0,0,10,3140.0,0,24,47.5943,-122.018,3140.0,17417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19361,9485920120,290000.0,4,2.5,2340.0,52272.0,2.0,0,8,2340.0,0,40,47.3468,-122.091,2480.0,40500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19362,1685200110,225000.0,3,1.75,1610.0,14182.0,1.0,0,7,1100.0,510,40,47.3174,-122.18,1510.0,8400,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19363,7574910650,805000.0,4,2.5,3320.0,38032.0,2.0,0,10,3320.0,0,27,47.7478,-122.036,3270.0,37804,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19364,4178600040,660000.0,3,2.5,2390.0,15669.0,2.0,0,9,2390.0,0,27,47.7446,-122.193,2640.0,12500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
